307,전남대학교,http://www.jnu.ac.kr,jnu.ac.kr
308,전남대학교,http://www.jnu.ac.kr,jnu.ac.kr
309,전남도립대학교,http://www.dorip.ac.kr,dorip.ac.kr
310,전북과학대학교,http://www.jbsc.ac.kr,jbsc.ac.kr
311,전북대학교,http://www.jbnu.ac.kr,jbnu.ac.kr
312,전주교육대학교,http://www.jnue.kr,jnue.kr
313,전주기전대학,http://www.kijeon.ac.kr,kijeon.ac.kr
314,전주대학교,http://www.jj.ac.kr,jj.ac.kr
315,전주비전대학교,http://www.jvision.ac.kr,jvision.ac.kr
316,정석대학,http://www.academyinfo.kr/UIPISA/uipnh/unt/ipsrch/UntUnvAcdtSrchPupInr.do?schlId=0000288,academyinfo.kr
317,정화예술대학교,http://www.jb.ac.kr,jb.ac.kr
318,정화예술대학교,http://www.jb.ac.kr,jb.ac.kr
319,제주관광대학교,http://www.ctc.ac.kr,ctc.ac.kr
320,제주국제대학교,http://www.jeju.ac.kr,jeju.ac.kr
321,제주대학교,http://www.jejunu.ac.kr,jejunu.ac.kr
322,제주한라대학교,http://www.chu.ac.kr,chu.ac.kr
323,조선간호대학교,http://www.cnc.ac.kr,cnc.ac.kr
324,조선대학교,http://www2.chosun.ac.kr/mbs/chosun/,chosun.ac.kr
325,조선이공대학교,http://www.cst.ac.kr,cst.ac.kr
326,중부대학교,http://www.joongbu.ac.kr,joongbu.ac.kr
327,중앙대학교,http://www.cau.ac.kr,cau.ac.kr
328,중앙대학교,http://www.cau.ac.kr,cau.ac.kr
329,중앙승가대학교,http://www.sangha.ac.kr,sangha.ac.kr
330,중원대학교,http://www.jwu.ac.kr/site/siteView.jwu#,jwu.ac.kr
331,진주교육대학교,http://www.cue.ac.kr,cue.ac.kr
332,진주보건대학교,http://www.jhc.ac.kr,jhc.ac.kr
333,차의과학대학교,http://www.cha.ac.kr,cha.ac.kr
334,창신대학교,http://www.cs.ac.kr,cs.ac.kr
335,창원대학교,http://www.changwon.ac.kr,changwon.ac.kr
336,창원문성대학교,http://ipsi.cmu.ac.kr/homepage/ipsi/intro.jsp,ipsi.cmu.ac.kr
337,청강문화산업대학교,http://www.ck.ac.kr,ck.ac.kr
338,청암대학교,http://www.ca.ac.kr,ca.ac.kr
339,청운대학교,http://www.chungwoon.ac.kr,chungwoon.ac.kr
340,청주교육대학교,http://www.cje.ac.kr,cje.ac.kr
341,청주대학교,http://www.cju.ac.kr,cju.ac.kr
342,초당대학교,http://www.chodang.ac.kr,chodang.ac.kr
343,총신대학교,http://www.chongshin.ac.kr,chongshin.ac.kr
344,추계예술대학교,http://www.chugye.ac.kr,chugye.ac.kr
345,춘천교육대학교,http://www.cnue.ac.kr,cnue.ac.kr
346,춘해보건대학교,http://www.ch.ac.kr,ch.ac.kr
347,충남대학교,http://www.cnu.ac.kr,cnu.ac.kr
348,충남도립대학교,http://www.cnsu.ac.kr,cnsu.ac.kr
349,충북대학교,http://www.chungbuk.ac.kr,chungbuk.ac.kr
350,충북도립대학교,http://www.cpu.ac.kr,cpu.ac.kr
351,충북보건과학대학교,http://www.chsu.ac.kr,chsu.ac.kr
352,충청대학교,http://www.ok.ac.kr,ok.ac.kr
353,침례신학대학교,http://www.kbtus.ac.kr,kbtus.ac.kr
354,칼빈대학교,http://www.calvin.ac.kr,calvin.ac.kr
355,케이씨대학교,http://www.kcu.ac.kr,kcu.ac.kr
356,평택대학교,http://www.ptu.ac.kr,ptu.ac.kr
357,포스코기술대학,https://ptu.posco.co.kr:4443,ptu.posco.co.kr
358,포스코기술대학,https://ptu.posco.co.kr:4443,ptu.posco.co.kr
359,포항공과대학교,http://www.postech.ac.kr,postech.ac.kr
360,포항대학교,http://www.pohang.ac.kr,pohang.ac.kr
361,한경대학교,http://www.hknu.ac.kr,hknu.ac.kr
362,한국골프대학교,http://www.kg.ac.kr,kg.ac.kr
363,한국과학기술원,http://www.kaist.ac.kr,kaist.ac.kr
364,한국관광대학교,http://www.ktc.ac.kr,ktc.ac.kr
365,한국교원대학교,http://www.knue.ac.kr/smain.html,knue.ac.kr
366,한국교통대학교,http://www.ut.ac.kr,ut.ac.kr
367,한국국제대학교,http://www.iuk.ac.kr,iuk.ac.kr
368,한국기술교육대학교,http://www.koreatech.ac.kr,koreatech.ac.kr
369,한국농수산대학,http://www.af.ac.kr,af.ac.kr
370,한국방송통신대학교,http://www.knou.ac.kr,knou.ac.kr
